id,text,Tweet_punct,word_list
1274018922702962688, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274018923785019392, @godwallerq: * ( 🏁 )       𝖂aller 、𝖏𝖆𝖊𝖒𝖎𝖓   ˓ follow ﹣ talk ˒ ∘ยพท. ลฟตท https://t.co/DszPI3BsP5,aller follow talk,"['aller', 'follow', 'talk']"
1274018929023889408, @jmntical: * this is the start of their downfall *The downfall : https://t.co/NUnyBIfqqu,this is the start of their downfall the downfall,"['this', 'is', 'the', 'start', 'of', 'their', 'downfall', 'the', 'downfall']"
1274018930349219840, @Galboutiquenac: GIVEAWAY TIME✨* tag 3 friends * Retweet * Follow accounts below @Galboutiquenac @shoppunchypony @70sWestern @the…,giveaway time tag friends retweet follow accounts below,"['giveaway', 'time', 'tag', 'friends', 'retweet', 'follow', 'accounts', 'below']"
1274018930370195457, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274018943200563201, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274018946732023808, @Starsweeny: Baby verrers : vrvr is cute and fresh cant wait for the first cb with them* cb announcement after rtk ended **official p…,baby verrers vrvr is cute and fresh cant wait for the first cb with them cb announcement after rtk ended official p,"['baby', 'verrers', 'vrvr', 'is', 'cute', 'and', 'fresh', 'cant', 'wait', 'for', 'the', 'first', 'cb', 'with', 'them', 'cb', 'announcement', 'after', 'rtk', 'ended', 'official', 'p']"
1274018951383531520, @izsyou: ✯                ☆                ✶    .  *        .   *            *     ★    .         .   .         ✺ .     * ✧…,,[]
1274018954109911045, @MozosGayxxx: #HelixStudios: Luke Wilder &amp; Andy Taylor (5) #TripleGx Full Video 📹 🔞 👉 https://t.co/VxnPEn3GIa 👈 🙂 [] https://t.co/Q2Px…,helixstudios luke wilder amp andy taylor triplegx full video,"['helixstudios', 'luke', 'wilder', 'amp', 'andy', 'taylor', 'triplegx', 'full', 'video']"
1274018956420972545,@HexLatex @NikatinePrime *close the door * its not my pizza ! It should be for someone else .. !°^°,close the door its not my pizza it should be for someone else,"['close', 'the', 'door', 'its', 'not', 'my', 'pizza', 'it', 'should', 'be', 'for', 'someone', 'else']"
1274018956848689153,( ☁ ) #น้องแอนน์ขอแนะนำ — emoji : muffin bear : super super cute emoji💌 : order dm @annestation( *… https://t.co/sjfvxAKQoo,emoji muffin bear super super cute emoji order dm,"['emoji', 'muffin', 'bear', 'super', 'super', 'cute', 'emoji', 'order', 'dm']"
1274018957960384512,"*Damn, you are cute !!!As cute as hell !!!😂😂😂 #FridayFeeling #love #quoteoftheday #quote #quotestoday #poem",damn you are cute as cute as hell fridayfeeling love quoteoftheday quote quotestoday poem,"['damn', 'you', 'are', 'cute', 'as', 'cute', 'as', 'hell', 'fridayfeeling', 'love', 'quoteoftheday', 'quote', 'quotestoday', 'poem']"
1274018959059083265,"@yansphoenix hate it, they don’t harmonize at all 😭 * overdoes it, * looks like she can’t keep up bc of the rest, * too cutesy GODDDD",hate it they dont harmonize at all overdoes it looks like she cant keep up bc of the rest too cutesy godddd,"['hate', 'it', 'they', 'dont', 'harmonize', 'at', 'all', 'overdoes', 'it', 'looks', 'like', 'she', 'cant', 'keep', 'up', 'bc', 'of', 'the', 'rest', 'too', 'cutesy', 'godddd']"
1274018963891068930,"I was searching for something else, stumbled across a nutrition infographic I designed while on my non-clinical pla… https://t.co/LfuESJ8Kl5",i was searching for something else stumbled across a nutrition infographic i designed while on my nonclinical pla,"['i', 'was', 'searching', 'for', 'something', 'else', 'stumbled', 'across', 'a', 'nutrition', 'infographic', 'i', 'designed', 'while', 'on', 'my', 'nonclinical', 'pla']"
1274018965543686145, @KJTurnbull: How To Get Good At Copywriting:* Write every day* Study and learn from succesful ads* Rinse and repeat,how to get good at copywriting write every day study and learn from succesful ads rinse and repeat,"['how', 'to', 'get', 'good', 'at', 'copywriting', 'write', 'every', 'day', 'study', 'and', 'learn', 'from', 'succesful', 'ads', 'rinse', 'and', 'repeat']"
1274018972451721218," @jazzsharing: →@LiveJazzKC1 #KansasCitypresents Live Session w/ SHEILA JORDAN (Jazz Legend)→ https://t.co/7P6MG5Il3Gonline event, ho…",kansascitypresents live session w sheila jordan jazz legend event ho,"['kansascitypresents', 'live', 'session', 'w', 'sheila', 'jordan', 'jazz', 'legend', 'event', 'ho']"
1274018984291995649, @MozosGayxxx: #HelixStudios: Luke Wilder &amp; Andy Taylor (5) #TripleGx Full Video 📹 🔞 👉 https://t.co/VxnPEn3GIa 👈 🙂 [] https://t.co/Q2Px…,helixstudios luke wilder amp andy taylor triplegx full video,"['helixstudios', 'luke', 'wilder', 'amp', 'andy', 'taylor', 'triplegx', 'full', 'video']"
1274018987215634433,if she *,if she,"['if', 'she']"
1274018988570193921, @mvmeet: Congress tried to topple BJP govt in Manipur but:* BJP won the lone Rajya Sabha seat in Manipur with 28 votes* BJP candidat…,congress tried to topple bjp govt in manipur but bjp won the lone rajya sabha seat in manipur with votes bjp candidat,"['congress', 'tried', 'to', 'topple', 'bjp', 'govt', 'in', 'manipur', 'but', 'bjp', 'won', 'the', 'lone', 'rajya', 'sabha', 'seat', 'in', 'manipur', 'with', 'votes', 'bjp', 'candidat']"
1274018990990389248, @AllForNaeun: 200619 #Naeun Insta Story #손나은 #나은 Thank you GTist CEO  🤩🙏* GTist is the production company of drama  'The Most Beauti…,naeun insta story thank you gtist ceo gtist is the production company of drama the most beauti,"['naeun', 'insta', 'story', 'thank', 'you', 'gtist', 'ceo', 'gtist', 'is', 'the', 'production', 'company', 'of', 'drama', 'the', 'most', 'beauti']"
1274019012255629313, @odetocalamity: ⠀      ❛ —— 𝐈’𝐕𝐄 𝐂𝐎𝐍𝐍𝐄𝐂𝐓𝐄𝐃                  𝐓𝐇𝐄 𝐓𝐖𝐎 𝐃𝐎𝐓𝐒! ❜⠀⠀* james dean monroe. a fandomless  oc. paranormal and…,james dean monroe a fandomless oc paranormal and,"['james', 'dean', 'monroe', 'a', 'fandomless', 'oc', 'paranormal', 'and']"
1274019013539123202," @teamwanrg: ↞𝔂𝓸𝓾 𝓭𝓸𝓷'𝓽 𝓷𝓮𝓮𝓭 𝓽𝓸 𝓬𝓱𝓪𝓷𝓰𝓮 𝓪𝓷𝔂𝓽𝓱𝓲𝓷𝓰, 𝔂𝓸𝓾'𝓻𝓮 𝓹𝓮𝓻𝓯𝓮𝓬𝓽 𝓽𝓱𝓪𝓽 𝔀𝓪𝔂↠·─────── · ───────│.    │.  * │.  │.  °   ♡ .  °│.   * │.…",,[]
1274019016294780929,i believe that oomf has been brainwashed by * but whatever 😔 i rlly liked them,i believe that oomf has been brainwashed by but whatever i rlly liked them,"['i', 'believe', 'that', 'oomf', 'has', 'been', 'brainwashed', 'by', 'but', 'whatever', 'i', 'rlly', 'liked', 'them']"
1274019016378474496, @mvmeet: Congress tried to topple BJP govt in Manipur but:* BJP won the lone Rajya Sabha seat in Manipur with 28 votes* BJP candidat…,congress tried to topple bjp govt in manipur but bjp won the lone rajya sabha seat in manipur with votes bjp candidat,"['congress', 'tried', 'to', 'topple', 'bjp', 'govt', 'in', 'manipur', 'but', 'bjp', 'won', 'the', 'lone', 'rajya', 'sabha', 'seat', 'in', 'manipur', 'with', 'votes', 'bjp', 'candidat']"
1274019017234108421," @GadflyMorse: @nani_booboo @thebradfordfile Read ""1984"" and THINK about it... #DoubleSpeak* War Is Peace* Freedom Is Slavery* Ignora…",read and think about it doublespeak war is peace freedom is slavery ignora,"['read', 'and', 'think', 'about', 'it', 'doublespeak', 'war', 'is', 'peace', 'freedom', 'is', 'slavery', 'ignora']"
1274019021772357632," @KTH_Facts: [INFO] ""صوت تاي"" (Taes Voice) is currently trending at #9 in Saudi Arabia after the release of Stay Gold.* His unique voice…",info taes voice is currently trending at in saudi arabia after the release of stay gold his unique voice,"['info', 'taes', 'voice', 'is', 'currently', 'trending', 'at', 'in', 'saudi', 'arabia', 'after', 'the', 'release', 'of', 'stay', 'gold', 'his', 'unique', 'voice']"
1274019021957054470,@enjolestardust * i am fine,i am fine,"['i', 'am', 'fine']"
1274019028542140417,You're *,youre,['youre']
1274019038956421124, @jearfdotcom: * 👨🏾‍🚀 .  hello    🏏 my name ˓ earf ˒ img jhope made in 94 today i'll do แลกฟอล ตามทัก 🗯⛹🏽‍♂️ .ยพท. ลฟตท 🚋 ⊹˚  ̼ https…,hello my name earf img jhope made in today ill do https,"['hello', 'my', 'name', 'earf', 'img', 'jhope', 'made', 'in', 'today', 'ill', 'do', 'https']"
1274019042894979073," @HumanityNext: Muslims not only killing non-Muslims .... They are destroying Churches, Temples, ...... Most attack on Hindu Temples ...…",muslims not only killing nonmuslims they are destroying churches temples most attack on hindu temples,"['muslims', 'not', 'only', 'killing', 'nonmuslims', 'they', 'are', 'destroying', 'churches', 'temples', 'most', 'attack', 'on', 'hindu', 'temples']"
1274019043251544065, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019048855089155,"All the memories that I miss:* buying every random food served behind the bar (pickled eggs, I’m looking at you)… https://t.co/rMJLZRl243",all the memories that i miss buying every random food served behind the bar pickled eggs im looking at you,"['all', 'the', 'memories', 'that', 'i', 'miss', 'buying', 'every', 'random', 'food', 'served', 'behind', 'the', 'bar', 'pickled', 'eggs', 'im', 'looking', 'at', 'you']"
1274019055985397769, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019059856629761, @watermelonsup__: ✷ 　 　　 　 · 　 ˚ * . 　 　　 *　　 * ⋆ 　 . · 　　 ⋆ 　　　 ˚ ˚ 　　 ✦ 　 ⋆ · 　 * 　　　　 ⋆ ✧　 　 · 　 ✧　✵ 　 · ✵           𝓢𝓪𝓲𝓷𝓽𝓼𝓾𝓹…,,[]
1274019059915513857, @jazzsharing: →@vanguardjazz 78 7th Ave S #WestVillage #NYC Live Streaming Series : VIJAY IYER TRIO✩@vijayiyer top jazz-pianist and co…,7th ave s westvillage nyc live streaming series vijay iyer trio top jazzpianist and co,"['7th', 'ave', 's', 'westvillage', 'nyc', 'live', 'streaming', 'series', 'vijay', 'iyer', 'trio', 'top', 'jazzpianist', 'and', 'co']"
1274019060154462211," @HumanityNext: Muslims not only killing non-Muslims .... They are destroying Churches, Temples, ...... Most attack on Hindu Temples ...…",muslims not only killing nonmuslims they are destroying churches temples most attack on hindu temples,"['muslims', 'not', 'only', 'killing', 'nonmuslims', 'they', 'are', 'destroying', 'churches', 'temples', 'most', 'attack', 'on', 'hindu', 'temples']"
1274019063342268417,"@StarTribune Minnesota COVID Data Update Friday June 19, 2020:* 17 fatalities reported * 13 fatalities in Long T… https://t.co/CBzqz7d2kD",minnesota covid data update friday june fatalities reported fatalities in long t,"['minnesota', 'covid', 'data', 'update', 'friday', 'june', 'fatalities', 'reported', 'fatalities', 'in', 'long', 't']"
1274019065569464321,@yuhskep doesnt make him want to *,doesnt make him want to,"['doesnt', 'make', 'him', 'want', 'to']"
1274019068685611008, @jmntical: * this is the start of their downfall *The downfall : https://t.co/NUnyBIfqqu,this is the start of their downfall the downfall,"['this', 'is', 'the', 'start', 'of', 'their', 'downfall', 'the', 'downfall']"
1274019070489157633, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019071613259777,kwon hoshi no eyeshttps://t.co/234ODwdusM,kwon hoshi no eyes,"['kwon', 'hoshi', 'no', 'eyes']"
1274019082350845965,can he call me before i * for the third time today 🚶🏻‍♀️,can he call me before i for the third time today,"['can', 'he', 'call', 'me', 'before', 'i', 'for', 'the', 'third', 'time', 'today']"
1274019083168563201, @G_TheOriginal: Nancy Pelosi is calling for the removal of 4 portraits in the Capitol of previous House Speakers who served in the Confe…,nancy pelosi is calling for the removal of portraits in the capitol of previous house speakers who served in the confe,"['nancy', 'pelosi', 'is', 'calling', 'for', 'the', 'removal', 'of', 'portraits', 'in', 'the', 'capitol', 'of', 'previous', 'house', 'speakers', 'who', 'served', 'in', 'the', 'confe']"
1274019084670169090,I meant wants me to go in early *,i meant wants me to go in early,"['i', 'meant', 'wants', 'me', 'to', 'go', 'in', 'early']"
1274019088650702849," @manukumarjain: #MiNoteBook 14 Horizon Edition:* 1.35kg ultra-light* 14"" FHD Horizon Display* 512GB SSD* @Intel i7 10th Gen Process…",minotebook horizon edition 135kg ultralight fhd horizon display 512gb ssd i7 10th gen process,"['minotebook', 'horizon', 'edition', '135kg', 'ultralight', 'fhd', 'horizon', 'display', '512gb', 'ssd', 'i7', '10th', 'gen', 'process']"
1274019094925320193,"@lisbethdc17 I wish my boss would give me a promotion! 😂😂🤣🤣 She can be so ridiculous sometimes! 😵* promotion, ma… https://t.co/UsMVuOGUXr",i wish my boss would give me a promotion she can be so ridiculous sometimes promotion ma,"['i', 'wish', 'my', 'boss', 'would', 'give', 'me', 'a', 'promotion', 'she', 'can', 'be', 'so', 'ridiculous', 'sometimes', 'promotion', 'ma']"
1274019099929120768,normalize it? *@yunosflwr and i laugh awkwardly *,normalize it and i laugh awkwardly,"['normalize', 'it', 'and', 'i', 'laugh', 'awkwardly']"
1274019101745258497,Lifetime *,lifetime,['lifetime']
1274019101917077510, @999levs: * 𝖗𝖙 𝖉𝖒 #img20plus,img20plus,['img20plus']
1274019102869327883, @PositivePrayers: 1 Thessalonians 5:17 Pray without ceasing. - KJV#Prayer * https://t.co/zaH7YiLuwD Verses of Victory https://t.co/ukR…,thessalonians pray without ceasing kjvprayer verses of victory,"['thessalonians', 'pray', 'without', 'ceasing', 'kjvprayer', 'verses', 'of', 'victory']"
1274019120292470786,It is a seller’s market in Minnesota with interest rates at an all time low for the buyers. So how does a buyer neg… https://t.co/YcNK1gUHr3,it is a sellers market in minnesota with interest rates at an all time low for the buyers so how does a buyer neg,"['it', 'is', 'a', 'sellers', 'market', 'in', 'minnesota', 'with', 'interest', 'rates', 'at', 'an', 'all', 'time', 'low', 'for', 'the', 'buyers', 'so', 'how', 'does', 'a', 'buyer', 'neg']"
1274019125237596161,A tortured hero trying to forget his past. An idealistic artist. ~ #99Cents #KindleUnlimited ~ Regency Romance… https://t.co/kkJPQcScTN,a tortured hero trying to forget his past an idealistic artist 99cents kindleunlimited regency romance,"['a', 'tortured', 'hero', 'trying', 'to', 'forget', 'his', 'past', 'an', 'idealistic', 'artist', '99cents', 'kindleunlimited', 'regency', 'romance']"
1274019130061000705,"With Saratoga stakes schedule final, the following races have been added to the Road to the Kentucky Oaks: * July… https://t.co/rJL2t8FHZ9",with saratoga stakes schedule final the following races have been added to the road to the kentucky oaks july,"['with', 'saratoga', 'stakes', 'schedule', 'final', 'the', 'following', 'races', 'have', 'been', 'added', 'to', 'the', 'road', 'to', 'the', 'kentucky', 'oaks', 'july']"
1274019145009463297,@itzmedesigirl Beleive *,beleive,['beleive']
1274019146984873985,@EricDavisW you made YOUR * SELF *A GOD !BETTER THAN GODS on earthFORCING demonic spirits of CONTROLLER peter… https://t.co/oBzLv1v0xG,you made your self a god better than gods on earthforcing demonic spirits of controller peter,"['you', 'made', 'your', 'self', 'a', 'god', 'better', 'than', 'gods', 'on', 'earthforcing', 'demonic', 'spirits', 'of', 'controller', 'peter']"
1274019153846861824,@jboersig421 @BrandonTXNeely @eugenegu * cowering,cowering,['cowering']
1274019162550005760," @HumanityNext: Last year, Indian Muslims tried to poison temple food to kill 40,000 Hindus Stay Alert --- Muslims now trying to kill I…",last year indian muslims tried to poison temple food to kill hindus stay alert muslims now trying to kill i,"['last', 'year', 'indian', 'muslims', 'tried', 'to', 'poison', 'temple', 'food', 'to', 'kill', 'hindus', 'stay', 'alert', 'muslims', 'now', 'trying', 'to', 'kill', 'i']"
1274019170150014976,@zlfinaxx delete massage for everyone *,delete massage for everyone,"['delete', 'massage', 'for', 'everyone']"
1274019170561093632, @mvmeet: Congress tried to topple BJP govt in Manipur but:* BJP won the lone Rajya Sabha seat in Manipur with 28 votes* BJP candidat…,congress tried to topple bjp govt in manipur but bjp won the lone rajya sabha seat in manipur with votes bjp candidat,"['congress', 'tried', 'to', 'topple', 'bjp', 'govt', 'in', 'manipur', 'but', 'bjp', 'won', 'the', 'lone', 'rajya', 'sabha', 'seat', 'in', 'manipur', 'with', 'votes', 'bjp', 'candidat']"
1274019172440313857, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019174868803591, @theRealEnzoMac: Would at least three of my Twitter followers/friends please copy and re-post?In these challenging times someone in UK…,would at least three of my twitter followersfriends please copy and repostin these challenging times someone in uk,"['would', 'at', 'least', 'three', 'of', 'my', 'twitter', 'followersfriends', 'please', 'copy', 'and', 'repostin', 'these', 'challenging', 'times', 'someone', 'in', 'uk']"
1274019178538651648, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019180765831168,"i need you girl,,,, akskkksksksksk * korean*",i need you girl akskkksksksksk korean,"['i', 'need', 'you', 'girl', 'akskkksksksksk', 'korean']"
1274019183530061825,*insert England World Cup beer celebration compilation *,insert england world cup beer celebration compilation,"['insert', 'england', 'world', 'cup', 'beer', 'celebration', 'compilation']"
1274019188785340417, @jmntical: * this is the start of their downfall *The downfall : https://t.co/NUnyBIfqqu,this is the start of their downfall the downfall,"['this', 'is', 'the', 'start', 'of', 'their', 'downfall', 'the', 'downfall']"
1274019191742488576, @GlamLikeNoOther: “Welcome to the Bellalution”* NOT the real Nikki Bella. This is a parody account. * Literate and descriptive.* Bis…,welcome to the bellalution not the real nikki bella this is a parody account literate and descriptive bis,"['welcome', 'to', 'the', 'bellalution', 'not', 'the', 'real', 'nikki', 'bella', 'this', 'is', 'a', 'parody', 'account', 'literate', 'and', 'descriptive', 'bis']"
1274019193223086080, @amanda_rabines: This is informative in so many different ways. https://t.co/JcRWzeqam7,this is informative in so many different ways,"['this', 'is', 'informative', 'in', 'so', 'many', 'different', 'ways']"
1274019193780723712," @12to110: Day 5   #IZONE Oneiric Diary  : 52,015 copiesTotal: 354,578 copies  * 1735 copies to surpass Bloomiz*",day izone oneiric diary copiestotal copies copies to surpass bloomiz,"['day', 'izone', 'oneiric', 'diary', 'copiestotal', 'copies', 'copies', 'to', 'surpass', 'bloomiz']"
1274019204933521412,watching tlou2 gameplay and I'm so sad abt * WHYYYYYY,watching tlou2 gameplay and im so sad abt whyyyyyy,"['watching', 'tlou2', 'gameplay', 'and', 'im', 'so', 'sad', 'abt', 'whyyyyyy']"
1274019208595046400, @ShamiripetMadhu: * this video 🔥 EDITS ✅* Retweet 🔁🔁#75DtoJanaSenaniBday#VakeelSaab @PawanKalyan https://t.co/FjGsO9snX3,this video edits retweet 75dtojanasenanibdayvakeelsaab,"['this', 'video', 'edits', 'retweet', '75dtojanasenanibdayvakeelsaab']"
1274019211501875201, @MozosGayxxx: #HelixStudios: Luke Wilder &amp; Andy Taylor (5) #TripleGx Full Video 📹 🔞 👉 https://t.co/VxnPEn3GIa 👈 🙂 [] https://t.co/Q2Px…,helixstudios luke wilder amp andy taylor triplegx full video,"['helixstudios', 'luke', 'wilder', 'amp', 'andy', 'taylor', 'triplegx', 'full', 'video']"
1274019215733927937, @_urgood: ✵  　　     .  ✵  *　* ·    　𝗜'𝗠 𝗟𝗢𝗬𝗔𝗟 𝗧𝗢 𝗡𝗢𝗧𝗛𝗜𝗡𝗚 𝗘𝗫𝗖𝗘𝗣𝗧 𝗔 𝗗𝗥𝗘𝗔𝗠. ˚               edit  © madxthing (YT)        MCU based (mo…,edit madxthing yt mcu based mo,"['edit', 'madxthing', 'yt', 'mcu', 'based', 'mo']"
1274019220251119616," @radiolabour: Friday June 19, 2020* Violations against labour rights increase* ITUC releases 2020 Global Rights Index* 60 million do…",friday june violations against labour rights increase ituc releases global rights index million do,"['friday', 'june', 'violations', 'against', 'labour', 'rights', 'increase', 'ituc', 'releases', 'global', 'rights', 'index', 'million', 'do']"
1274019223480578048," @elvisxjaemin: * 🏴‍☠️ .     𝕰lvis ─ 𝕵aemin ‵00s           follow 𝓷  talk , ยพท ลฟตท https://t.co/LjpesN4aNR",lvis aemin 00s follow talk,"['lvis', 'aemin', '00s', 'follow', 'talk']"
1274019225464602624," @skacle1: Who Wants Some @GFuelEnergy Cans?Like,Retweet* Bonus Starter Kits For People Who Comment Favorite Flavor * Goodluck! ht…",who wants some canslikeretweet bonus starter kits for people who comment favorite flavor goodluck ht,"['who', 'wants', 'some', 'canslikeretweet', 'bonus', 'starter', 'kits', 'for', 'people', 'who', 'comment', 'favorite', 'flavor', 'goodluck', 'ht']"
1274019226236280835,"Look at what jeffree * says about Shayla. You’re a man bullying woman, gtfo! But y’all still support this man!",look at what jeffree says about shayla youre a man bullying woman gtfo but yall still support this man,"['look', 'at', 'what', 'jeffree', 'says', 'about', 'shayla', 'youre', 'a', 'man', 'bullying', 'woman', 'gtfo', 'but', 'yall', 'still', 'support', 'this', 'man']"
1274019240358510594, @ajay43: Brilliantly done! * slow handclap* https://t.co/om4eb0LJcn,brilliantly done slow handclap,"['brilliantly', 'done', 'slow', 'handclap']"
1274019242040414214, @shadow_twts: * Stay Gold *This @BTS_twt Japanese Single is available in the following platforms!,stay gold this japanese single is available in the following platforms,"['stay', 'gold', 'this', 'japanese', 'single', 'is', 'available', 'in', 'the', 'following', 'platforms']"
1274019246482132992, @G_TheOriginal: Nancy Pelosi is calling for the removal of 4 portraits in the Capitol of previous House Speakers who served in the Confe…,nancy pelosi is calling for the removal of portraits in the capitol of previous house speakers who served in the confe,"['nancy', 'pelosi', 'is', 'calling', 'for', 'the', 'removal', 'of', 'portraits', 'in', 'the', 'capitol', 'of', 'previous', 'house', 'speakers', 'who', 'served', 'in', 'the', 'confe']"
1274019251079217153, @BeingFaizan8: Have some Resoect to this man.. has helped innumerable times to many..Daily gives lakhs of money to patients..* Negativ…,have some resoect to this man has helped innumerable times to manydaily gives lakhs of money to patients negativ,"['have', 'some', 'resoect', 'to', 'this', 'man', 'has', 'helped', 'innumerable', 'times', 'to', 'manydaily', 'gives', 'lakhs', 'of', 'money', 'to', 'patients', 'negativ']"
1274019257387491328,@Happyfishtime94 @FireDragonKing_ *looking at happy sleeping confused *,looking at happy sleeping confused,"['looking', 'at', 'happy', 'sleeping', 'confused']"
1274019256976334848,"For Sale: 2018 Porsche 911 GT3 MANUAL * ONLY 63 Miles...Paint to Sample!! 2018 GT3 MANUAL * ONLY 63 DELIVERY MILES,… https://t.co/gz57dlG5Ol",for sale porsche gt3 manual only milespaint to sample gt3 manual only delivery miles,"['for', 'sale', 'porsche', 'gt3', 'manual', 'only', 'milespaint', 'to', 'sample', 'gt3', 'manual', 'only', 'delivery', 'miles']"
1274019260747022336, @999levs: * 𝖗𝖙 𝖉𝖒 #img20plus,img20plus,['img20plus']
1274019270645526535, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019280930000896,Post their blunt *,post their blunt,"['post', 'their', 'blunt']"
1274019285850099713," @ESPN_BillC: 2020 ACC ATLANTIC PREVIEW:* I think Clemson might be pretty good, you guys* Holy SMOKES, did Syracuse and NC State colla…",acc atlantic preview i think clemson might be pretty good you guys holy smokes did syracuse and nc state colla,"['acc', 'atlantic', 'preview', 'i', 'think', 'clemson', 'might', 'be', 'pretty', 'good', 'you', 'guys', 'holy', 'smokes', 'did', 'syracuse', 'and', 'nc', 'state', 'colla']"
1274019285300543490,"*CUSA QB Spotlight**Chris Reynolds (Charlotte)* 1 1/2 yrs as the starter. 2019: 28tot tds, 2,564yds passing, 79… https://t.co/ZiuaFqpgvn",cusa qb spotlightchris reynolds charlotte yrs as the starter 28tot tds 2564yds passing ,"['cusa', 'qb', 'spotlightchris', 'reynolds', 'charlotte', 'yrs', 'as', 'the', 'starter', '28tot', 'tds', '2564yds', 'passing']"
1274019290652368896,@ArthurBoreman People are ignorant and stupid.https://t.co/w96bboHPy5,people are ignorant and stupid,"['people', 'are', 'ignorant', 'and', 'stupid']"
1274019292887920641, @KTH_Facts: #SweetNight_100일_축하해 is currently trending at #5 in Korea* Keep using the hashtags. Let's trend it higher. https://t.co/Hn…,sweetnight100 is currently trending at in korea keep using the hashtags lets trend it higher,"['sweetnight100', 'is', 'currently', 'trending', 'at', 'in', 'korea', 'keep', 'using', 'the', 'hashtags', 'lets', 'trend', 'it', 'higher']"
1274019294972710912,😂😂😂😂 * know,know,['know']
1274019297631879173, @Avery1776: @SidtheKidd87 @SharylAttkisson @NATO What was going on in Aleppo when NATO was targeting Flynn? Answer in this THREAD:https…,what was going on in aleppo when nato was targeting flynn answer in this threadhttps,"['what', 'was', 'going', 'on', 'in', 'aleppo', 'when', 'nato', 'was', 'targeting', 'flynn', 'answer', 'in', 'this', 'threadhttps']"
1274019303424212997,@dirtyshoess @byuningning * twitter for iphone *,twitter for iphone,"['twitter', 'for', 'iphone']"
1274019304913219594," @skacle1: Who Wants Some @GFuelEnergy Cans?Like,Retweet* Bonus Starter Kits For People Who Comment Favorite Flavor * Goodluck! ht…",who wants some canslikeretweet bonus starter kits for people who comment favorite flavor goodluck ht,"['who', 'wants', 'some', 'canslikeretweet', 'bonus', 'starter', 'kits', 'for', 'people', 'who', 'comment', 'favorite', 'flavor', 'goodluck', 'ht']"
